SOURCE,SECTION,STATION,DATE,SURFTEMP,SURFDO,SURFSAL,PH,TSS,AMMON,TKN,NOX,DIN,TOTN,TP,ORTHOP,SURFCHLA,SECCHI,TURBIDITY,BOTTTEMP,BOTTDO,BOTTSAL,GRAD,KD,PARTC,PARTN,CNMOLAR,BOTTCHLA,PROD,FORTFLOWAVE,FORTTNAVE,FORTDINAVE,FORTTPAVE,FORTPREDTNAVE,PHOTDEPTH
DWQ,RIVER,20.00,7/31/1996,27.65,3.93,0.10,6.78,3.00,190.00,600.00,590.00,780.00,1190.00,200.00,NA,3.00,0.70,5.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6807754.33,1.68,1.00,0.36,1.68,NA
DWQ,UPPER,40.00,7/31/1996,27.60,2.85,3.60,6.68,2.00,220.00,600.00,420.00,640.00,1020.00,200.00,NA,6.00,0.80,4.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6147857.81,1.36,0.85,0.41,1.36,NA
IMS,RIVER,0.00,8/6/1996,25.25,6.33,0.00,6.86,NA,54.46,NA,593.11,647.57,NA,NA,65.78,1.22,NA,NA,26.86,4.63,0.00,0.00,2.14,NA,NA,NA,1.33,12.26,5744200.28,1.11,0.65,0.34,1.11,2.16
IMS,RIVER,10.00,8/6/1996,28.02,7.39,0.10,6.64,NA,367.56,NA,512.44,880.00,NA,NA,68.88,2.87,NA,NA,26.90,3.66,0.10,0.00,1.88,NA,NA,NA,1.26,23.89,5744200.28,1.11,0.65,0.34,1.11,2.46
IMS,RIVER,20.00,8/6/1996,28.88,4.65,0.00,6.74,NA,126.64,NA,595.74,722.38,NA,NA,72.05,1.38,NA,NA,27.07,3.93,0.10,0.10,1.82,NA,NA,NA,0.81,12.55,5744200.28,1.11,0.65,0.34,1.11,2.53
IMS,UPPER,30.00,8/6/1996,28.45,6.52,0.10,6.97,NA,66.60,NA,52.53,119.13,NA,NA,51.13,13.62,NA,NA,26.64,0.20,10.10,10.00,2.62,NA,NA,NA,6.50,73.08,5946686.54,1.07,0.73,0.34,1.07,1.76
IMS,UPPER,50.00,8/6/1996,28.88,6.07,0.40,6.85,NA,48.76,NA,358.49,407.25,NA,NA,58.68,10.88,NA,NA,26.79,0.12,12.10,11.70,2.15,NA,NA,NA,6.24,NA,5946686.54,1.07,0.73,0.34,1.07,2.15
IMS,MIDDLE,60.00,8/6/1996,28.58,8.43,2.70,7.82,NA,28.90,NA,140.82,169.72,NA,NA,29.22,23.19,NA,NA,26.65,0.98,13.40,10.70,1.97,NA,NA,NA,8.39,NA,6143979.18,1.34,0.84,0.34,1.30,2.35
IMS,MIDDLE,70.00,8/6/1996,27.82,8.63,3.20,7.83,NA,28.20,NA,83.78,111.98,NA,NA,22.87,12.69,NA,NA,26.92,0.34,12.60,9.40,1.97,NA,NA,NA,10.86,116.89,6143979.18,1.34,0.84,0.34,1.30,2.34
IMS,BEND,120.00,8/6/1996,27.61,7.24,10.90,7.65,NA,61.64,NA,5.99,67.63,NA,NA,24.91,22.56,NA,NA,27.57,4.66,11.60,0.70,1.52,NA,NA,NA,3.03,88.95,5850580.14,1.10,0.66,0.38,1.30,3.04
WEY,RIVER,-5.00,8/14/1996,24.70,5.05,0.10,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8028432.54,1.07,0.52,0.14,1.07,NA
WEY,RIVER,0.00,8/14/1996,24.80,5.02,0.10,6.29,15.70,48.00,740.00,514.00,562.00,1254.00,260.00,90.00,NA,1.40,NA,24.80,4.98,NA,NA,3.20,NA,NA,NA,NA,NA,8028432.54,1.07,0.52,0.14,1.07,1.44
WEY,RIVER,5.00,8/14/1996,24.90,5.62,0.10,6.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8028432.54,1.07,0.52,0.14,1.07,NA
WEY,RIVER,10.00,8/14/1996,25.00,5.07,0.10,6.43,6.00,99.00,785.00,551.00,650.00,1336.00,190.00,100.00,0.60,1.41,NA,25.00,5.05,NA,NA,3.27,NA,NA,NA,NA,NA,8028432.54,1.07,0.52,0.14,1.07,1.41
WEY,RIVER,20.00,8/14/1996,25.20,5.03,0.10,6.41,4.30,96.00,943.00,544.00,640.00,1487.00,210.00,100.00,0.40,1.62,NA,25.20,4.99,NA,NA,2.84,NA,NA,NA,NA,NA,8028432.54,1.07,0.52,0.14,1.07,1.62
WEY,UPPER,25.00,8/14/1996,25.30,4.78,0.10,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8377335.05,0.98,0.54,0.19,0.98,NA
WEY,UPPER,30.00,8/14/1996,25.80,5.70,0.60,7.11,4.00,146.00,1036.00,574.00,720.00,1610.00,200.00,110.00,3.30,1.48,NA,26.80,0.09,NA,NA,3.12,NA,NA,NA,NA,NA,8377335.05,0.98,0.54,0.19,0.98,1.48
WEY,UPPER,50.00,8/14/1996,26.10,5.70,2.30,7.12,3.30,163.00,1266.50,418.00,581.00,1684.50,210.00,100.00,4.80,2.04,NA,27.10,0.27,NA,NA,2.26,NA,NA,NA,NA,NA,8377335.05,0.98,0.54,0.19,0.98,2.04
WEY,MIDDLE,70.00,8/14/1996,26.40,6.34,4.90,7.49,4.30,61.00,1045.00,65.00,126.00,1110.00,120.00,50.00,10.10,2.02,NA,26.80,5.41,NA,NA,2.27,NA,NA,NA,NA,NA,7451254.60,0.97,0.54,0.22,0.97,2.03
WEY,BEND,120.00,8/14/1996,26.80,6.31,7.70,7.82,5.20,5.00,894.00,12.00,17.00,906.00,100.00,40.00,18.40,2.18,NA,27.50,0.63,NA,NA,2.11,NA,NA,NA,NA,NA,6692514.84,1.13,0.68,0.28,0.97,2.18
IMS,RIVER,0.00,8/20/1996,27.32,6.02,0.10,6.76,NA,54.50,NA,547.34,601.84,NA,NA,60.50,0.86,NA,NA,26.14,4.79,0.10,0.00,1.90,295.53,51.90,6.64,1.14,7.32,5542903.81,1.00,0.60,0.27,1.00,2.43
IMS,RIVER,10.00,8/20/1996,28.04,5.48,0.10,6.99,NA,367.60,NA,596.95,964.55,NA,NA,71.88,1.99,NA,NA,26.20,4.35,0.10,0.00,2.00,419.73,62.33,7.85,0.35,22.21,5542903.81,1.00,0.60,0.27,1.00,2.30
IMS,RIVER,20.00,8/20/1996,26.73,5.56,0.00,6.78,NA,126.60,NA,617.84,744.44,NA,NA,69.21,1.77,NA,NA,26.45,5.31,0.20,0.20,2.73,393.40,56.80,8.08,0.59,26.68,5542903.81,1.00,0.60,0.27,1.00,1.69
IMS,UPPER,30.00,8/20/1996,27.57,7.86,0.20,6.95,NA,14.40,NA,415.84,430.24,NA,NA,41.03,22.80,NA,NA,26.71,1.00,6.20,6.00,2.08,1956.33,284.07,8.03,4.27,88.24,6130068.75,0.98,0.57,0.22,0.98,2.22
IMS,UPPER,50.00,8/20/1996,27.92,8.05,2.00,7.39,NA,17.28,NA,191.36,208.64,NA,NA,35.80,28.39,NA,NA,26.73,0.10,9.20,7.20,2.01,2126.60,367.10,6.76,6.44,NA,6130068.75,0.98,0.57,0.22,0.98,2.30
IMS,MIDDLE,60.00,8/20/1996,27.96,8.09,5.40,8.10,NA,15.16,NA,4.62,19.78,NA,NA,35.94,37.96,NA,NA,26.81,0.41,9.70,4.30,1.76,3070.20,517.97,6.91,17.94,NA,6652681.18,1.04,0.53,0.20,1.04,2.61
IMS,MIDDLE,70.00,8/20/1996,27.93,7.96,3.90,8.05,NA,15.45,NA,5.26,20.71,NA,NA,35.52,1.50,NA,NA,27.00,0.61,9.30,5.40,1.81,2802.30,442.23,7.39,5.77,74.12,6652681.18,1.04,0.53,0.20,1.04,2.55
IMS,BEND,120.00,8/20/1996,27.96,7.59,1.60,8.00,NA,19.76,NA,9.15,28.91,NA,NA,34.65,14.52,NA,NA,27.36,0.54,12.70,11.10,1.94,2353.20,357.37,7.68,5.29,44.89,6865392.23,0.99,0.54,0.23,1.04,2.38
DWQ,RIVER,0.00,8/27/1996,27.44,5.18,0.10,7.10,1.00,90.00,400.00,890.00,980.00,1290.00,140.00,NA,8.00,0.70,5.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913381.60,1.23,0.83,0.27,1.23,NA
DWQ,RIVER,5.00,8/27/1996,27.34,4.57,0.10,6.98,3.00,130.00,500.00,820.00,950.00,1320.00,140.00,NA,5.00,0.56,5.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913381.60,1.23,0.83,0.27,1.23,NA
DWQ,RIVER,20.00,8/27/1996,27.56,5.04,0.10,7.06,1.00,130.00,500.00,770.00,900.00,1270.00,150.00,NA,5.00,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913381.60,1.23,0.83,0.27,1.23,NA
DWQ,UPPER,40.00,8/27/1996,27.85,4.58,1.95,7.10,2.00,30.00,500.00,360.00,390.00,860.00,130.00,NA,38.00,0.55,4.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637899.64,1.16,0.80,0.26,1.16,NA
DWQ,UPPER,50.00,8/27/1996,27.94,3.46,4.04,7.44,3.00,30.00,500.00,10.00,40.00,510.00,90.00,NA,65.00,0.50,2.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637899.64,1.16,0.80,0.26,1.16,NA
DWQ,BEND,120.00,8/27/1996,27.00,6.00,8.00,7.60,NA,20.00,NA,10.00,30.00,NA,NA,NA,20.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5285911.98,1.07,0.62,0.23,1.11,NA
DWQ,MIDDLE,55.00,8/28/1996,27.63,2.80,5.85,7.33,10.00,10.00,600.00,10.00,20.00,610.00,140.00,NA,250.00,0.50,4.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4151944.21,1.13,0.77,0.27,1.13,NA
DWQ,MIDDLE,80.00,8/28/1996,27.26,3.88,7.72,7.60,3.00,10.00,800.00,10.00,20.00,810.00,110.00,NA,35.00,0.90,2.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4151944.21,1.13,0.77,0.27,1.13,NA
DWQ,BEND,120.00,8/28/1996,27.08,4.30,9.35,7.50,5.00,20.00,700.00,10.00,30.00,710.00,100.00,NA,20.00,90.00,2.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5184248.46,1.08,0.64,0.24,1.13,NA
DWQ,LOWER,160.00,8/28/1996,27.40,4.86,11.60,7.84,6.00,10.00,700.00,10.00,20.00,710.00,80.00,NA,10.00,1.10,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5996339.83,1.11,0.67,0.27,1.11,NA
DWQ,SOUND,185.00,8/28/1996,27.74,6.94,15.00,8.02,1.00,10.00,600.00,10.00,20.00,610.00,80.00,NA,17.00,1.30,1.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5996339.83,1.11,0.67,0.27,1.11,NA
IMS,RIVER,0.00,9/3/1996,25.51,5.34,0.10,7.11,NA,80.80,NA,578.50,659.30,NA,NA,53.00,0.18,NA,NA,25.35,4.80,0.10,0.00,2.19,442.62,66.54,7.76,0.57,1.59,4528210.47,0.96,0.62,0.28,1.13,2.11
IMS,RIVER,10.00,9/3/1996,25.41,5.97,0.10,7.14,NA,154.10,NA,562.10,716.20,NA,NA,69.00,0.47,NA,NA,25.41,5.16,0.10,0.00,2.75,465.54,77.77,6.98,0.57,1.62,4528210.47,0.96,0.62,0.28,1.13,1.68
IMS,RIVER,20.00,9/3/1996,25.61,4.86,0.10,7.01,NA,119.40,NA,523.20,642.60,NA,NA,65.20,0.81,NA,NA,25.45,4.51,0.10,0.00,2.46,413.77,67.96,7.10,0.41,2.21,4528210.47,0.96,0.62,0.28,1.13,1.88
IMS,UPPER,30.00,9/3/1996,26.66,7.68,1.00,7.31,NA,21.70,NA,534.10,555.80,NA,NA,77.80,11.73,NA,NA,26.79,7.48,1.90,0.90,2.28,1719.53,324.90,6.17,11.28,24.18,5449307.98,0.94,0.62,0.28,1.10,2.02
IMS,UPPER,50.00,9/3/1996,26.83,7.12,3.20,7.37,NA,39.60,NA,244.40,284.00,NA,NA,96.60,14.20,NA,NA,26.55,1.57,4.70,1.50,1.80,1814.81,351.04,6.03,10.54,NA,5449307.98,0.94,0.62,0.28,1.10,2.56
IMS,MIDDLE,60.00,9/3/1996,26.76,7.92,5.20,8.09,NA,10.80,NA,NA,NA,NA,NA,79.90,17.37,NA,NA,26.45,1.61,7.60,2.40,1.75,2432.37,441.50,6.42,15.64,NA,5985850.41,1.07,0.75,0.27,1.16,2.63
IMS,MIDDLE,70.00,9/3/1996,26.82,8.16,6.30,8.14,NA,14.10,NA,0.30,14.40,NA,NA,87.80,13.95,NA,NA,26.60,2.37,7.80,1.50,1.59,2590.07,458.50,6.59,10.44,54.15,5985850.41,1.07,0.75,0.27,1.16,2.90
IMS,BEND,120.00,9/3/1996,26.22,6.20,7.90,7.43,NA,22.50,NA,7.80,30.30,NA,NA,79.30,17.86,NA,NA,26.11,2.03,11.30,3.40,1.20,3307.20,477.23,8.08,0.85,40.34,4952496.59,1.08,0.73,0.27,1.16,3.84
IMS,RIVER,0.00,9/9/1996,25.13,1.65,0.00,6.19,NA,24.50,NA,149.00,173.50,NA,NA,51.20,0.62,NA,NA,25.14,1.40,0.00,0.00,3.26,1778.00,187.95,11.03,0.40,2.13,21381529.87,0.69,0.25,0.50,1.04,1.41
IMS,RIVER,10.00,9/9/1996,25.16,0.99,0.10,6.24,NA,28.60,NA,105.20,133.80,NA,NA,64.60,0.45,NA,NA,24.99,0.78,0.10,0.00,3.79,2199.35,238.80,10.74,0.25,1.64,21381529.87,0.69,0.25,0.50,1.04,1.22
IMS,RIVER,20.00,9/9/1996,25.07,1.00,0.10,6.19,NA,42.30,NA,108.20,150.50,NA,NA,69.80,0.59,NA,NA,25.04,0.82,0.10,0.00,4.31,1198.70,138.63,10.08,2.21,1.21,21381529.87,0.69,0.25,0.50,1.04,1.07
IMS,UPPER,30.00,9/9/1996,25.82,1.79,0.10,6.33,NA,117.90,NA,163.50,281.40,NA,NA,56.70,1.31,NA,NA,25.17,1.16,0.10,0.00,3.15,883.50,100.80,10.22,0.42,NA,17792455.27,0.79,0.35,0.68,1.26,1.46
IMS,UPPER,50.00,9/9/1996,26.85,6.56,0.10,6.20,NA,55.10,NA,167.20,222.30,NA,NA,48.90,1.39,NA,NA,25.37,2.42,3.90,3.80,2.80,1227.83,145.27,9.86,2.21,NA,17792455.27,0.79,0.35,0.68,1.26,1.65
IMS,MIDDLE,60.00,9/9/1996,25.83,5.42,0.30,6.32,NA,85.40,NA,110.60,196.00,NA,NA,44.10,1.07,NA,NA,25.24,3.26,5.00,4.70,2.23,911.10,99.87,10.64,10.47,NA,11872360.69,0.82,0.42,0.52,1.24,2.07
IMS,MIDDLE,70.00,9/9/1996,25.72,3.71,0.30,6.39,NA,72.60,NA,132.40,205.00,NA,NA,36.30,1.92,NA,NA,25.25,2.39,5.20,4.90,2.22,941.73,108.97,10.08,9.22,12.76,11872360.69,0.82,0.42,0.52,1.24,2.07
IMS,BEND,120.00,9/9/1996,26.41,8.84,5.00,7.90,NA,12.20,NA,6.40,18.60,NA,NA,NA,39.65,NA,NA,25.53,3.26,12.50,7.50,1.79,3646.63,558.70,7.61,7.41,116.22,8941058.89,0.98,0.62,0.39,1.24,2.57
IMS,RIVER,0.00,9/16/1996,24.08,3.31,0.00,6.30,NA,349.20,NA,13.20,362.40,NA,NA,52.70,1.46,NA,NA,23.95,0.64,0.00,0.00,6.09,2763.75,358.90,8.98,1.31,4.02,77891830.87,0.81,0.15,0.36,0.80,0.76
IMS,RIVER,10.00,9/16/1996,23.69,0.51,0.00,6.31,NA,308.90,NA,11.90,320.80,NA,NA,60.40,1.59,NA,NA,23.69,0.42,0.00,0.00,5.92,3441.10,430.85,9.31,0.87,1.90,77891830.87,0.81,0.15,0.36,0.80,0.78
IMS,RIVER,20.00,9/16/1996,23.73,1.22,0.00,6.18,NA,338.30,NA,10.50,348.80,NA,NA,55.60,1.29,NA,NA,23.73,0.33,0.00,0.00,5.80,1958.80,245.97,9.29,1.06,4.96,77891830.87,0.81,0.15,0.36,0.80,0.80
IMS,UPPER,30.00,9/16/1996,24.07,1.11,0.00,6.37,NA,318.80,NA,10.20,329.00,NA,NA,62.70,1.04,NA,NA,23.67,0.14,0.00,0.00,5.03,3294.15,404.40,9.50,1.04,4.91,69792581.98,0.84,0.17,0.39,0.87,0.92
IMS,UPPER,50.00,9/16/1996,23.91,0.67,0.20,6.41,NA,363.00,NA,10.10,373.10,NA,NA,61.00,1.87,NA,NA,23.66,0.11,0.30,0.10,4.86,2100.53,527.07,4.65,2.32,NA,69792581.98,0.84,0.17,0.39,0.87,0.95
IMS,MIDDLE,60.00,9/16/1996,24.13,0.95,0.30,6.36,NA,341.60,NA,11.00,352.60,NA,NA,41.50,1.46,NA,NA,25.37,0.11,12.80,12.50,3.05,1742.63,218.63,9.30,2.11,NA,53714415.50,0.76,0.11,0.37,0.92,1.51
IMS,MIDDLE,70.00,9/16/1996,24.61,1.37,0.50,6.39,NA,355.20,NA,11.30,366.50,NA,NA,54.70,4.00,NA,NA,25.46,0.13,12.90,12.40,2.90,1746.27,221.67,9.19,1.73,13.33,53714415.50,0.76,0.11,0.37,0.92,1.59
IMS,BEND,120.00,9/16/1996,24.20,5.73,3.50,6.73,NA,212.40,NA,26.00,238.40,NA,NA,37.00,22.46,NA,NA,25.79,0.12,15.10,11.60,1.83,1256.77,229.53,6.39,2.49,128.03,32793388.09,0.80,0.29,0.43,0.92,2.52
DWQ,RIVER,0.00,9/18/1996,24.00,NA,NA,NA,19.00,250.00,900.00,10.00,260.00,910.00,440.00,NA,8.00,NA,12.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80910764.74,0.81,0.22,0.36,0.77,NA
DWQ,RIVER,5.00,9/18/1996,24.00,NA,NA,NA,14.00,200.00,1000.00,10.00,210.00,1010.00,380.00,NA,7.00,NA,7.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80910764.74,0.81,0.22,0.36,0.77,NA
DWQ,RIVER,20.00,9/18/1996,24.00,NA,NA,NA,26.00,260.00,1200.00,10.00,270.00,1210.00,450.00,NA,NA,NA,9.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80910764.74,0.81,0.22,0.36,0.77,NA
DWQ,UPPER,40.00,9/18/1996,24.00,NA,NA,NA,11.00,350.00,1100.00,10.00,360.00,1110.00,390.00,NA,5.00,NA,8.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79401297.81,0.81,0.19,0.36,0.79,NA
DWQ,UPPER,50.00,9/18/1996,24.00,NA,NA,NA,6.00,400.00,1100.00,10.00,410.00,1110.00,330.00,NA,8.00,NA,7.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79401297.81,0.81,0.19,0.36,0.79,NA
DWQ,MIDDLE,55.00,9/18/1996,24.00,NA,1.73,NA,2.00,390.00,1000.00,10.00,400.00,1010.00,280.00,NA,10.00,NA,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68596054.04,0.82,0.17,0.38,0.86,NA
DWQ,MIDDLE,80.00,9/18/1996,24.00,NA,5.02,NA,4.00,400.00,700.00,10.00,410.00,710.00,190.00,NA,4.00,NA,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68596054.04,0.82,0.17,0.38,0.86,NA
DWQ,BEND,120.00,9/18/1996,24.00,NA,6.33,NA,3.00,290.00,900.00,10.00,300.00,910.00,120.00,NA,20.00,NA,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43786762.49,0.78,0.24,0.44,0.86,NA
DWQ,LOWER,160.00,9/18/1996,24.00,NA,NA,NA,11.00,90.00,400.00,10.00,100.00,410.00,70.00,NA,26.00,NA,2.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23044964.21,0.93,0.48,0.36,1.08,NA
DWQ,SOUND,185.00,9/18/1996,24.00,NA,11.16,NA,4.00,10.00,400.00,10.00,20.00,410.00,40.00,NA,65.00,NA,2.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23044964.21,0.93,0.48,0.36,1.08,NA
DWQ,LOWER,160.00,9/19/1996,24.00,NA,10.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25366695.43,0.93,0.47,0.36,1.07,NA
WEY,RIVER,-5.00,9/20/1996,23.20,0.14,0.00,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71563471.98,0.86,0.25,0.71,0.76,NA
WEY,RIVER,0.00,9/20/1996,23.20,0.13,0.00,6.40,14.00,274.00,1125.00,31.00,305.00,1156.00,450.00,110.00,0.40,1.68,NA,23.00,0.16,NA,NA,2.74,NA,NA,NA,NA,NA,71563471.98,0.86,0.25,0.71,0.76,1.68
WEY,RIVER,5.00,9/20/1996,23.10,0.16,0.00,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71563471.98,0.86,0.25,0.71,0.76,NA
WEY,RIVER,10.00,9/20/1996,23.00,0.17,0.00,6.38,17.00,263.00,1811.00,32.50,295.50,1843.50,420.00,140.00,1.40,1.25,NA,23.00,0.11,NA,NA,3.70,NA,NA,NA,NA,NA,71563471.98,0.86,0.25,0.71,0.76,1.25
WEY,RIVER,20.00,9/20/1996,23.00,0.13,0.00,6.37,17.00,258.00,1666.00,33.00,291.00,1699.00,420.00,140.00,1.50,0.81,NA,23.00,0.10,NA,NA,5.66,NA,NA,NA,NA,NA,71563471.98,0.86,0.25,0.71,0.76,0.81
WEY,UPPER,25.00,9/20/1996,22.80,0.18,0.00,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76237118.36,0.84,0.23,0.53,0.76,NA
WEY,UPPER,30.00,9/20/1996,22.90,0.07,0.00,6.50,12.00,300.00,1617.00,39.00,339.00,1656.00,410.00,180.00,1.20,0.90,NA,22.70,0.06,NA,NA,5.14,NA,NA,NA,NA,NA,76237118.36,0.84,0.23,0.53,0.76,0.90
WEY,UPPER,50.00,9/20/1996,23.00,0.08,0.00,6.44,12.00,280.00,1391.00,35.00,315.00,1426.00,420.00,170.00,1.50,0.83,NA,25.00,0.05,NA,NA,5.53,NA,NA,NA,NA,NA,76237118.36,0.84,0.23,0.53,0.76,0.83
WEY,MIDDLE,70.00,9/20/1996,23.30,0.79,1.70,6.52,8.00,349.00,729.00,31.00,380.00,760.00,310.00,150.00,1.10,1.06,NA,25.00,1.32,NA,NA,4.35,NA,NA,NA,NA,NA,75680501.28,0.82,0.21,0.46,0.79,1.06
WEY,BEND,120.00,9/20/1996,23.30,4.35,2.50,7.11,5.00,331.00,587.00,30.00,361.00,617.00,220.00,120.00,3.00,1.26,NA,24.90,3.12,NA,NA,3.67,NA,NA,NA,NA,NA,52862585.78,0.79,0.21,0.49,0.79,1.26
WEY,RIVER,-5.00,9/25/1996,22.80,2.83,0.00,6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45451401.00,0.91,0.16,0.16,0.81,NA
WEY,RIVER,0.00,9/25/1996,22.80,2.89,0.00,6.09,3.00,288.00,1251.00,39.00,327.00,1290.00,210.00,80.00,1.30,1.59,NA,22.80,2.77,NA,NA,2.89,NA,NA,NA,NA,NA,45451401.00,0.91,0.16,0.16,0.81,1.60
WEY,RIVER,5.00,9/25/1996,22.80,2.90,0.10,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45451401.00,0.91,0.16,0.16,0.81,NA
WEY,RIVER,10.00,9/25/1996,22.70,2.77,0.00,6.05,5.00,286.00,1250.00,34.00,320.00,1284.00,210.00,90.00,1.50,1.30,NA,22.70,2.72,NA,NA,3.50,NA,NA,NA,NA,NA,45451401.00,0.91,0.16,0.16,0.81,1.32
WEY,RIVER,20.00,9/25/1996,22.70,2.68,0.00,6.08,5.50,280.00,1228.00,44.00,324.00,1272.00,200.00,90.00,1.70,1.40,NA,22.70,2.59,NA,NA,3.30,NA,NA,NA,NA,NA,45451401.00,0.91,0.16,0.16,0.81,1.40
WEY,UPPER,25.00,9/25/1996,23.30,2.65,0.00,6.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49628592.91,0.86,0.20,0.16,0.80,NA
WEY,UPPER,30.00,9/25/1996,23.70,2.67,0.10,6.37,3.00,287.00,1315.60,42.00,329.00,1357.60,180.00,90.00,2.70,1.51,NA,23.10,2.30,NA,NA,3.06,NA,NA,NA,NA,NA,49628592.91,0.86,0.20,0.16,0.80,1.51
WEY,UPPER,50.00,9/25/1996,22.60,3.09,0.10,6.31,3.00,324.00,1413.00,50.00,374.00,1463.00,250.00,100.00,2.30,1.36,NA,23.80,0.57,NA,NA,3.40,NA,NA,NA,NA,NA,49628592.91,0.86,0.20,0.16,0.80,1.36
WEY,MIDDLE,70.00,9/25/1996,23.70,3.09,0.20,6.37,4.00,320.00,1247.00,33.00,353.00,1280.00,230.00,90.00,3.10,1.57,NA,23.00,3.26,NA,NA,2.93,NA,NA,NA,NA,NA,57626334.75,0.85,0.22,0.34,0.78,1.57
WEY,BEND,120.00,9/25/1996,23.50,5.63,1.90,6.77,4.70,385.00,1290.00,29.00,414.00,1319.00,210.00,110.00,4.60,1.67,NA,23.80,3.25,NA,NA,2.75,NA,NA,NA,NA,NA,63111194.40,0.81,0.17,0.35,0.78,1.68
IMS,RIVER,0.00,10/2/1996,21.27,3.84,0.00,6.74,NA,94.62,NA,140.20,234.82,NA,NA,33.98,2.33,NA,NA,21.27,3.69,0.00,0.00,2.43,550.65,97.15,6.61,2.41,9.92,25698821.37,0.70,0.24,0.10,0.70,1.90
IMS,RIVER,10.00,10/2/1996,21.31,3.97,0.00,7.22,NA,104.24,NA,132.52,236.76,NA,NA,35.66,2.95,NA,NA,21.31,3.57,0.00,0.00,2.05,612.90,99.85,7.16,2.90,8.11,25698821.37,0.70,0.24,0.10,0.70,2.25
IMS,RIVER,20.00,10/2/1996,21.29,3.99,0.00,7.57,NA,117.96,NA,118.82,236.78,NA,NA,37.99,1.77,NA,NA,21.27,3.10,0.00,0.00,2.37,730.95,116.35,7.33,2.35,6.85,25698821.37,0.70,0.24,0.10,0.70,1.94
IMS,UPPER,30.00,10/2/1996,21.73,4.97,0.00,6.97,NA,119.52,NA,105.79,225.31,NA,NA,45.99,6.93,NA,NA,21.40,4.46,0.10,0.10,2.39,875.60,155.80,6.55,1.55,26.17,27872414.37,0.66,0.22,0.09,0.78,1.93
IMS,UPPER,50.00,10/2/1996,22.14,4.54,0.00,7.00,NA,141.59,NA,103.55,245.14,NA,NA,39.19,7.21,NA,NA,21.61,3.35,0.00,0.00,2.19,893.10,138.40,7.53,1.71,NA,27872414.37,0.66,0.22,0.09,0.78,2.11
IMS,MIDDLE,60.00,10/2/1996,22.07,6.59,0.10,7.40,NA,206.36,NA,46.58,252.94,NA,NA,33.27,17.79,NA,NA,21.73,5.41,0.00,-0.10,2.21,1392.20,191.55,8.48,3.19,NA,32081424.28,0.68,0.22,0.12,0.81,2.08
