Index,Type,Year,Depth,SA,Flow_Q,HRT_tau,Dep*SA/Q*365,L_in_TN,L_out_TN,k_TN_PFR,k_TN_CSTR,L_in_NO3,L_out_NO3,k_NO3_PFR,k_NO3_CSTR,L_in_TP,L_out_TP,k_TP_PFR,k_TP_CSTR,L_in_PO4,L_out_PO4,k_PO4_PFR,k_PO4_CSTR
189,CWUF,1999,0.75,135,730,14,50.625,,,0.07101802,0.121621622,,,,,,,0.200957908,1.119047619,,,,
190,CWUF,1999,0.75,135,730,14,50.625,,,0.121767721,0.321428571,,,,,,,0.148531539,0.5,,,,
191,CWUF,2005,0.6,30,1095,6,6,0.10407,0.05562,0.10442015,0.145181589,,,,,0.01842,0.00987,0.10398953,0.1443769,0.01002,0.00708,0.057884865,0.06920904
192,CWUF,2005,0.6,30,1095,6,6,0.10407,0.0627,0.084450384,0.109968102,,,,,0.01842,0.01809,0.003012955,0.003040354,0.01002,0.00696,0.060733937,0.073275862
193,CWUF,2004,0.6,15.5584,1022,2.3,3.333942857,0.196,0.1862,0.022301432,0.022883295,0.03136,0.01848,0.22993223,0.303030303,,,,,,,,
194,CWUF,2004,0.6,15.5584,1022,2.3,3.333942857,0.196,0.17668,0.045119336,0.047543582,0.03136,0.0182,0.236570261,0.314381271,,,,,,,,
195,CWUF,2008,0.265,0.5,3.65,11,13.25,,,,,,,,,,,,,,,0.067867996,0.10088224
196,CWUF,2008,0.4,0.5,3.65,8,20,,,,,,,,,,,,,,,0.091486001,0.13487526
197,CWUF,2008,0.4,0.5,3.65,12.5,20,,,,,,,,,,,,,,,0.050338708,0.070093809
198,CWSF,2006,1.9,1741,20075,60,60.14363636,0.871453973,0.08251863,0.039285649,0.159344894,0.003338904,0.010970685,-0.019826401,-0.011594203,0.027665205,0.002384932,0.040850085,0.176666667,,,,
199,CWSF,2006,3.8,1340,68620,27,27.08510638,0.055435616,0.124821918,-0.030061696,-0.020588235,0.004038356,0.007342466,-0.022142111,-0.016666667,0.001835616,0.00110137,0.018919468,0.024691358,,,,
200,CWSF,2006,0.8,649,132860,1,1.426373626,0.131044658,0.263689589,-0.69923445,-0.50303439,0.020803562,0.002311507,2.197224577,8,0.023826301,0.004800822,1.602002934,3.962962963,,,,
201,CWSF,2006,1.2,985,14235,30,30.30769231,0.035891781,0.017541096,0.023865395,0.034871795,0.008905479,0.001349315,0.062902322,0.186666667,0.004857534,0.000809589,0.059725316,0.166666667,,,,
202,CWSF,2006,0.4,89,14600,0.9,0.89,0.047279726,0.084879178,-0.650163592,-0.492195729,0.007534521,0.013435342,-0.64265948,-0.488001613,0.000414521,0.000390137,0.067360691,0.069444444,,,,
203,CWSF,2006,,,-999,14,0,,,,,,,,,,,,,,,,
204,CWUF,2006,,,-999,,0,,,,,,,,,,,,,,,,
205,CWSF,2011,0.5,3.51,-999,10,-0.641216216,,,0.112933419,0.209359606,,,,,1.56,0.52,0.109861229,0.2,,,,
206,CWUF,1999,0.85,41.7698,4816.175,1.401869159,2.69074119,0.70731,0.2720796,0.681500385,1.141079125,0.0397015,0.0367224,0.05564146,0.057869075,,,,,0.073712,0.0291468,0.661845275,1.090680372
207,CWUF,2006,0.8,340,25,3,3971.2,0.003630137,0.001438356,0.308589825,0.507936508,0.000136986,0.001034247,-0.673849188,-0.289183223,0.004750685,0.000279452,0.944404448,5.333333333,,,,
208,CWSF,2003,,,-999,15,0,,,0.035535089,0.046938776,,,,,0.33,0.05,0.125804643,0.373333333,,,0.100271826,0.233333333
209,CWUF,2003,1,72,2299.5,10,11.42857143,0.40761,0.20979,0.06642038,0.094294294,,,,,0.08064,0.0315,0.094000726,0.156,,,,
210,CWUF,2007,,,3266.75,9,0,0.57,0.4452,0.027456971,0.03114705,,,,,0.1045,0.0756,0.035970088,0.042475015,0.057,0.0336,0.058725022,0.077380952
211,CWUF,2008,,,-999,5,0,,,0.057536414,0.066666667,,,,,,,0.028658634,0.030813618,,,0.004797073,0.004855065
212,CWUF,2008,,,-999,10,0,,,0.023496313,0.026486213,,,,,,,0.008523114,0.008896875,,,0.00251127,0.002543068
213,CWUF,2007,0.6,30,2190,1.41,3,0.01623,0.01113,0.267529941,0.32497945,0.00903,0.00534,0.372572138,0.490078891,,,,,,,,
214,CWSF,2002,1,3.76,699.924,1.5,1.960784314,,,,,0.001464088,0.000429542,0.817511382,1.605654762,0.2051832,0.0997152,0.481056744,0.705128205,0.1073856,0.0172584,1.218751409,3.481481481
215,CWSF,2002,1,0.376,30.1928,3.5,4.545454545,,,,,6.32E-05,1.49E-06,1.070726105,11.83333333,0.00885104,0.00239888,0.37300943,0.768472906,0.00463232,0.00024816,0.836211258,5.047619048
216,CWSF,2002,1,0.376,15.0964,7,9.090909091,,,,,3.16E-05,7.44E-07,0.535363052,5.916666667,0.00442552,0.00095128,0.219619231,0.52173913,0.00231616,0.00008272,0.476029216,3.857142857
217,CWSF,1999,0.5,600,5475,5,20,0.531,0.3915,0.060955301,0.071264368,,,,,0.1227,0.1095,0.02276356,0.024109589,,,,
218,CWSF,1999,0.2,600,2190,5,20,0.2142,0.1272,0.104229901,0.136792453,,,,,0.04926,0.0426,0.029051628,0.031267606,,,,
219,CWSF,1999,0.2,600,2190,5,20,0.1998,0.1164,0.108056866,0.143298969,,,,,0.02148,0.0108,0.137515227,0.197777778,,,,
220,CWSF,1999,0.2,600,730,15,60,0.0666,0.015,0.099376958,0.229333333,,,,,0.0069,0.0036,0.043372504,0.061111111,,,,
221,CWSF,1999,0.2,600,730,15,60,0.0704,0.0162,0.097945468,0.223045267,,,,,0.01652,0.0128,0.01700844,0.019375,,,,
222,CWUF,2007,0.45,2.25,-999,6,-0.369932432,,,,,,,0.078868127,0.100856073,,,0.010312567,0.010638298,,,0.028267131,0.030805687
223,CWUF,2007,0.45,2.25,-999,6,-0.369932432,,,,,,,0.064522359,0.078792342,,,0.01299359,0.013513514,,,0.01886145,0.019970138
224,CWUF,2007,0.45,2.25,-999,6,-0.369932432,,,,,,,0.054057676,0.063854311,,,0.046178649,0.053210202,,,0.04552032,0.052343408
225,CWUF,2007,0.45,2.25,-999,6,-0.369932432,,,,,,,0.194660394,0.369239014,,,0.101467672,0.139705882,,,0.13160968,0.200440529
226,CWUF,2007,0.45,2.25,-999,6,-0.369932432,,,,,,,0.101774327,0.140270104,,,0.010312567,0.010638298,,,0.011916,0.012352309
227,CWUF,2007,0.45,2.25,-999,8,-0.369932432,,,,,,,0.086643398,0.125,,,0.047109706,0.057215743,,,0.047292055,0.057481752
228,CWUF,2007,0.45,2.25,-999,8,-0.369932432,,,,,,,0.016548649,0.017694064,,,0.010830976,0.011314068,,,-0.003086577,-0.00304878
229,CWUF,2007,0.45,2.25,-999,8,-0.369932432,,,,,,,0.035129691,0.040562914,,,0.045121234,0.054340029,,,0.044942022,0.054083095
230,CWUF,2007,0.45,2.25,-999,8,-0.369932432,,,,,,,0.161373023,0.329545455,,,0.143212987,0.268081761,,,0.222973912,0.619047619
231,CWUF,2007,0.45,2.25,-999,8,-0.369932432,,,,,,,0.084168069,0.120098039,,,0.055201319,0.069401244,,,0.074502559,0.101860254
232,CWUF,2007,0.45,2.25,-999,14,-0.369932432,,,,,,,0.054694134,0.08218126,,,,,,,0.08072164,0.149712517
233,CWUF,2007,0.45,2.25,-999,14,-0.369932432,,,,,,,0.04128817,0.055895085,,,,,,,0.042056226,0.057271557
234,CWUF,2007,0.45,2.25,-999,14,-0.369932432,,,,,,,0.036131292,0.047026771,,,,,,,0.047816475,0.068080357
235,CWUF,2007,0.45,2.25,-999,14,-0.369932432,,,,,,,0.089661864,0.179197995,,,,,,,0.114249113,0.282178218
236,CWUF,2007,0.45,2.25,-999,14,-0.369932432,,,,,,,0.068551449,0.115069004,,,,,,,0.061964326,0.098639456
237,CWUF,2007,0.45,2.25,-999,20,-0.369932432,,,,,,,0.091317546,0.260559006,,,0.073050895,0.165517241,,,0.075706387,0.177272727
238,CWUF,2007,0.45,2.25,-999,20,-0.369932432,,,,,,,0.039703655,0.060619469,,,0.027582381,0.036805556,,,0.033276601,0.047276265
239,CWUF,2007,0.45,2.25,-999,20,-0.369932432,,,,,,,0.026043798,0.034175084,,,0.026466455,0.034889643,,,0.027409071,0.03650519
240,CWUF,2007,0.45,2.25,-999,20,-0.369932432,,,,,,,0.084913456,0.223224044,,,0.109911254,0.40045045,,,0.126286432,0.575
241,CWUF,2007,0.45,2.25,-999,20,-0.369932432,,,,,,,0.075934177,0.178310502,,,0.050530071,0.087362637,,,0.055131016,0.10060241
242,CWSF,2010,0.45,2.89,-999,6,-0.475157658,,,0.120257776,0.176268861,,,,,,,0.038655343,0.043505675,,,0.030253646,0.033173461
243,CWSF,2010,0.45,2.89,-999,8,-0.475157658,,,0.086643398,0.125,,,,,,,0.06219755,0.080592105,,,0.077254964,0.106910946
244,CWSF,2010,0.45,2.89,-999,14,-0.475157658,,,0.081835993,0.153189578,,,,,,,0.062134597,0.099045346,,,0.066167219,0.108946609
245,CWSF,2010,0.45,2.89,-999,20,-0.475157658,,,0.062413653,0.124216028,,,,,,,0.050530071,0.087362637,,,0.057600653,0.108227848
246,CWSF,2005,0.6,2350,76200,4,6.753937008,,,,,,,,,0.030054795,0.023027397,0.066584377,0.076293873,0.01869863,0.00909589,0.18015689,0.263930723
247,CWUF,2006,1,156.25,-999,2,-57.08833834,,,,,,,,,,,0.618937178,1.224137931,,,,
248,CWSF,2000,0.55,250000,17975520,2.8,2.791991553,,,,,311,61,0.581756803,1.463700234,,,,,,,,
249,CWSF,2000,0.55,250000,26805600,1.8,1.872276688,,,,,672.75,520.25,0.142813514,0.162849058,,,,,,,,
250,CWSF,2000,0.52,190000,44150400,1.1,0.816798942,,,,,1091.74,938.03,0.137951001,0.148967905,,,,,,,,
251,CWSF,2000,0.24,210000,17975520,3.1,1.023391813,,,,,25.41,5.04,0.521850553,1.303763441,,,,,,,,
252,CWSF,2000,0.24,210000,26805600,1.8,0.68627451,,,,,187.53,86.1,0.43246079,0.654471545,,,,,,,,
253,CWSF,2000,0.24,210000,44150400,1,0.416666667,,,,,426.93,312.9,0.310736415,0.36442953,,,,,,,,
254,CWSF,2000,0.1,140000,17975520,0.9,0.284275504,,,,,0.84,0.28,1.220680321,2.222222222,,,,,,,,
255,CWSF,2000,0.1,140000,26805600,0.7,0.190631808,,,,,52.22,10.08,2.349874715,5.972222222,,,,,,,,
256,CWSF,2000,0.1,140000,44150400,0.3,0.115740741,,,,,319.48,169.54,2.11201929,2.947976879,,,,,,,,
257,CWUF,2003,0.65,31.08,680.652,8.5,10.83333333,0.3878784,0.2946384,0.032346241,0.037230082,0.00689976,0.00317016,0.091494655,0.138408304,0.07515144,0.03953376,0.075570622,0.105993341,0.05240088,0.03580416,0.044806976,0.054534314
258,CWUF,2003,0.65,31.08,1361.304,4.3,5.416666667,0.8130528,0.7347312,0.023556124,0.024790462,0.00634032,0.00410256,0.101236761,0.126849894,0.14694624,0.07794864,0.147445734,0.205852899,0.10778544,0.07384608,0.087944106,0.106882781
259,CWUF,2003,0.65,31.08,397.047,14.7,18.57142857,0.21756,0.174048,0.015179833,0.017006803,0.00369852,0.00130536,0.070847202,0.124716553,0.04742808,0.0195804,0.06018268,0.096749811,0.03121986,0.01914528,0.033265185,0.042903525
260,CWUF,2003,,120.6,750.9875,6,0,0.041745,0.0456,-0.014721339,-0.014089912,0.006325,0.00285,0.132865173,0.203216374,,,,,,,,
261,CWUF,2003,,120.6,860.1225,5,0,0.054264,0.0657,-0.03824758,-0.034812785,0.012852,0.003285,0.272826558,0.582465753,,,,,,,,
262,CWUF,2003,,241.2,768.1425,12,0,0.203665,0.005888,0.295296675,2.799153646,0.003795,0.002944,0.021159601,0.024088542,,,,,,,,
263,CWUF,2003,,241.2,845.8875,10,0,0.027132,0.022449,0.018946777,0.020860617,0.00714,0.003207,0.080037686,0.122637979,,,,,,,,
264,CWSF,2005,0.5,352,-999,10,-64.3043043,,,0.138629436,0.3,,,0.449980967,8.9,,,0.013353139,0.014285714,,,0.013353139,0.014285714
265,CWSF,2005,0.5,,-999,12,0,,,0.057762265,0.083333333,,,0.100331067,0.194444444,,,0.021625933,0.024691358,,,0.008780043,0.009259259
266,CWSF,2005,0.4,,-999,7,0,,,0.217117965,0.510204082,,,0.568080218,7.476190476,,,0,0,,,0,0
267,CWSF,2005,0.4,,-999,7,0,,,,,,,0.40888584,2.357142857,,,,,,,0.017114457,0.018181818
268,CWSF,2005,0.6,,-999,3,0,,,0.064718671,0.071428571,,,0.9026834,4.666666667,,,0,0,,,0,0
269,CWSF,2005,,,-999,20,0,,,0.071355818,0.158333333,,,0.103972077,0.35,,,0.069314718,0.15,,,0.034657359,0.05
270,CWSF,2005,,,-999,30,0,,,0.076752836,0.3,,,,,,,0.009589402,0.011111111,,,,
271,CWSF,1999,0.3,,-999,3,0,,,0.230121846,0.331481481,,,0.605096656,1.714285714,,,,,,,,
272,CWSF,1999,0.5,,-999,7,0,,,0.102935165,0.150793651,,,0,0,8.9,7.5,0.024449751,0.026666667,,,,
273,CWUF,1999,,,-999,4,0,,,0.49972567,1.595238095,,,,,8.9,2.7,0.298199876,0.574074074,,,0.265561161,0.473214286
274,CWUF,2008,0.15,0.243,-999,10,-0.013317568,,,0.115462693,0.217283951,,,,,,,,,,,0.086808863,0.138235294
275,CWUF,2008,0.15,0.243,-999,5,-0.013317568,,,0.203198018,0.352419355,,,,,,,,,,,0.105880402,0.139583333
276,CWUF,2008,0.15,0.243,-999,10,-0.013317568,,,0.08019724,0.122993492,,,,,,,,,,,-0.014884563,-0.013829787
277,CWUF,2008,0.15,0.243,-999,5,-0.013317568,,,0.123183167,0.17027027,,,,,,,,,,,-0.030654774,-0.028421053
278,CWSF,2009,0.573333333,7950,264902.4,6.7,6.280313047,1.8144,0.411264,0.221533548,0.509218613,1.2096,0.058752,0.451450718,2.923617208,,,,,,,,
279,CWSF,2009,0.666666667,6960,301168.8,6.3,5.623424474,1.728,0.628992,0.160412922,0.277341706,1.1232,0.157248,0.312081406,0.975056689,,,,,,,,
280,CWSF,2009,1.7,1400,630720,1.6,1.377314815,4.1472,3.456,0.113950973,0.125,3.456,2.4192,0.22292184,0.267857143,,,,,,,,
281,CWUF,2008,0.4,0.2835,12.4173,3.5,3.333333333,0.00083349,0.000285768,0.305840403,0.547619048,,,,,,,,,0.000608958,0.000044226,0.749267557,3.648351648
282,CWUF,2008,0.4,0.2835,12.4173,3.5,3.333333333,0.00098658,0.000333396,0.30997527,0.559766764,,,,,,,,,0.000571536,0.000025515,0.888303131,6.114285714
283,CWSF,2002,0.3,280,20440,1.51,1.5,1.614,1.152,0.223321859,0.265590508,1.06,0.747,0.231760928,0.27748965,0.283,0.259,0.058687971,0.061366949,0.232,0.259,-0.072907742,-0.069037817
284,CWSF,2002,0.8,308,21022.54,4.36,4.278074866,1.152,1.02,0.027912141,0.029681597,0.747,0.695,0.016548931,0.017160583,0.259,0.245,0.012745379,0.01310616,0.259,0.204,0.054749557,0.061836661
285,CWSF,2002,0.3,470,21786.85,2.44,2.362204724,1.02,0.826,0.0864603,0.096256897,0.695,0.535,0.107231598,0.122567795,0.245,0.258,-0.021189088,-0.020650654,0.204,0.18,0.05129637,0.054644809
286,CWUF,2006,,,395.1125,10,0,,,,,0.000262,0.00045315,-0.054787869,-0.0421825,,,,,0.02751,0.005764,0.15629179,0.377272727
287,Lake,2003,1.7,24520000,1200850000,8.9,12.66990881,4836.3,4540.2,0.007098753,0.007327797,427.7,263.2,0.05455144,0.070224719,259.91,263.2,-0.001413346,-0.001404494,,,,
288,Lake,,2.2,1540000,288350000,2.3,4.288607595,1548.4,1564.2,-0.004414075,-0.004391744,41.87,21.33,0.293241325,0.418679549,117.71,105.86,0.046133263,0.048669695,,,,
289,Lake,,1.6,112070000,171550000,224,381.5148936,596.9,432.4,0.001439279,0.00169837,108.1,4.7,0.013997742,0.098214286,25.38,21.62,0.000715815,0.000776398,13.63,9.87,0.001440953,0.00170068
290,Lake,,2.1,141430000,321200000,131,337.5034091,1364,1284.8,0.00045663,0.000470564,40.48,37.84,0.000514819,0.000532576,91.52,45.76,0.0052912,0.007633588,98.56,17.6,0.01315089,0.035114504
291,Lake,,1.2,4130000,104025000,9.7,17.38947368,333.2,394.4,-0.017383785,-0.015997156,10.36,9.86,0.005099595,0.005227829,103.88,111.94,-0.007703776,-0.007422975,64.96,89.61,-0.033164456,-0.028358856
292,Lake,,1.3,18050000,113150000,74.1,75.69354839,409.6,231,0.0077296,0.01043401,183.04,3.6,0.05301985,0.672664567,25.6,9.9,0.01282129,0.0214016,20.8,4.5,0.02065959,0.048882891
293,Lake,,1.1,17540000,547500000,7.9,12.86266667,3015,2340,0.032082139,0.036514119,547.5,132,0.180070954,0.39844649,172.5,112.5,0.054106837,0.067510549,106.5,61.5,0.069507318,0.092621179
294,Reservoir,,2.4,38850000,912500000,35.6,37.296,2298.4,1674,0.008904417,0.010477495,1171.3,153.45,0.057092549,0.186323181,125.97,131.13,-0.00112768,-0.001105344,83.98,55.8,0.011483281,0.014185897
295,Lake,,1.5,1950000,288350000,1.9,3.702531646,1343,1374.6,-0.012240454,-0.012099214,26.86,18.17,0.20571911,0.251716247,101.12,81.37,0.114369092,0.127746551,,,,
296,Lake,,5.7,174080000,19564000000,19.8,18.51223881,45720,37224,0.010382936,0.011527265,25857.2,16017.6,0.024186918,0.031025216,2743.2,2199.6,0.01115402,0.012481608,1219.2,1071.6,0.006517275,0.006956463
297,Lake,,2.2,10260000,40150000,187,205.2,139.2,92,0.002214562,0.002743548,,,,,14.52,4.2,0.006633382,0.013139801,,,,
298,NWSF,2008,0.6,2000,-999,0.0375,-438.4384384,,,15.94232002,21.81818182,,,24.43441952,40,,,11.48754443,14.35897436,,,,
299,NWSF,2008,0.6,2000,-999,0.017361111,-438.4384384,,,,,,,,,,,,,,,,
300,CWSF,2012,1,45000,3502357.5,2.5,4.689698296,58.425,47.47671,0.083001842,0.092241354,48.38,37.64161,0.100390567,0.11411191,3.3825,2.23525,0.165704801,0.20530142,1.7425,1.07292,0.193974784,0.24962905
301,CWSF,2012,0.75,23000,1209245,0.9,5.206761244,84.60144,13.60544,2.030535083,5.798007594,67.33584,10.97078,2.016063623,5.708604534,1.51728,0.54366,1.140389429,1.989846595,0.94176,0.37638,1.019056882,1.669057867
302,CWSF,2012,0.75,25000,482530,1.6,14.18305598,26.49331,10.75677,0.563348078,0.914339295,19.85841,8.00427,0.567907779,0.925610643,0.44747,0.42939,0.025777437,0.026316402,0.27774,0.3303,-0.108322443,-0.099455041
303,CWSF,2012,0.875,1500000,8394087.5,11.6,57.07142081,323.73432,41.11239,0.177897728,0.592618417,285.11028,12.87858,0.267009533,1.822270002,9.14004,6.76951,0.025882419,0.030187714,3.83292,5.11841,-0.024932494,-0.021650884
304,CWSF,2012,0.75,1590000,296070662.5,17.5,1.470130463,1089.85639,1320.20928,-0.010956819,-0.009970406,296.27164,28.2096,0.134377965,0.54300064,243.36599,270.81216,-0.006106229,-0.005791293,95.23017,118.48032,-0.012482861,-0.011213508
305,CWSF,2012,0.75,1300000,245264305,17.5,1.450985703,897.87984,1090.74966,-0.0111191,-0.010104182,244.08384,0.472186,0.357022519,29.48131868,200.49744,188.8744,0.003412528,0.003516484,69.73824,51.94046,0.016837185,0.01958042
306,CWSF,2012,0.75,1730000,364883382.5,17.5,1.297914684,1328.38894,1107.07428,0.010414065,0.0114234,361.11544,149.02923,0.050574584,0.08132104,296.63054,290.96183,0.001102589,0.001113295,116.07282,141.9326,-0.011493403,-0.010411292
307,CWSUF,2005,,7.5,314.8125,2.71,0,0.026775,0.006975,0.496360254,1.047494346,0.0003525,0.016999875,-1.430225331,-0.361352234,0.02055,0.006225,0.440696494,0.84915307,0.016425,0.00435,0.4902689,1.024303346
308,CWSUF,2005,,7.5,314.8125,2.71,0,0.026775,0.010425,0.348067103,0.578725212,0.0003525,0.0377775,-1.724877618,-0.365560535,0.02055,0.01095,0.232295751,0.323510084,0.016425,0.00825,0.254092754,0.365649111
309,CWSUF,2005,,7.5,314.8125,2.71,0,0.026775,0.012225,0.289293572,0.439182306,0.0003525,0.05666625,-1.874495739,-0.366708253,0.02055,0.01095,0.232295751,0.323510084,0.016425,0.009,0.221985235,0.304428044
310,CWSF,2008,,2800,-999,2,0,,,,,,,,,,,0.624136532,1.242160279,,,,
311,CWSF,2008,,2800,-999,1.7,0,,,,,,,,,,,0.382404524,0.538652243,,,,
312,CWSF,2008,,2800,-999,2.2,0,,,,,,,,,,,0.312347777,0.449123441,,,,
313,CWSF,2008,,2800,-999,3.8,0,,,,,,,,,,,0.216646281,0.336290613,,,,
314,Lake,1990,7.8,757000000,60872164948,35.405,35.405,,,,,,,,,26132.05479,,0.018636772,0.026393813,,,,
315,Lake,,8.15,757000000,1.93E+11,11.68,11.66780181,,,,,,,,,8292973.887,,0.02322184,0.026676209,,,,
316,Lake,,6.9,14900000,367178571.4,102.2,102.2,,,,,,,,,653.8796477,,0.004891356,0.006345898,,,,
317,Lake,,14.3,39500000,772708618.3,266.815,266.815,,,,,,,,,6202.839046,,0.004948286,0.010285996,,,,
318,Lake,,22.8,38400000,5798145695,55.115,55.115,10390.09315,,0.002169575,0.002304619,,,,,145986.1889,,0.007167979,0.00879031,,,,
319,Lake,,22.8,38400000,6683358779,47.815,47.815,,,,0,,,,,340576.6391,,0.016739462,0.025649387,,,,
320,Lake,,21,33300000,8633333333,29.565,29.565,19394.28493,,0.010563688,0.012399314,,,,,693031.9635,,0.01819244,0.024093951,,,,
321,Lake,,2.5,4750000,5937500000,0.73,0.73,14236.9863,,-0.094928106,-0.091713643,,,,,2466095.89,,0.264290049,0.291506849,,,,
322,Lake,,9.8,3850000,4716250000,2.92,2.92,10748.35616,,-0.001709734,-0.001705473,,,,,1846444.178,,0.112461453,0.133125657,,,,
323,Lake,,13.6,26000000,465263157.9,277.4,277.4,651.0684932,,0.000261695,0.000271428,,,,,1017.205479,,0.003256899,0.005292492,,,,
324,Lake,,9.2,11500000,2251063830,17.155,17.155,,,,,,,,,232507.1408,,0.050489948,0.080311917,,,,
325,Lake,,7.8,12700000,1179285714,30.66,30.66000001,12407.72603,,0.014579859,0.018383666,,,,,102161.683,,0.040623464,0.08071511,,,,
326,Lake,,12.5,20800000,670103092.8,141.62,141.62,1654.882192,,3.15E-06,3.15E-06,,,,,2368.309561,,0.003914876,0.005231882,,,,
327,Lake,,8.3,239300000,7383605948,98.185,98.185,,,,0,,,,,69385.66685,,0.006625993,0.009335835,,,,
328,Lake,,9.2,260000000,32767123288,26.645,26.645,,,,0,,,,,2064777.632,,0.017332259,0.022028768,,,,
329,Lake,,9.3,268000000,11812322275,77.015,77.015,,,,0,,,,,241100.8245,,0.007618814,0.010363674,,,,
330,Lake,,8.6,250000000,9728506787,80.665,80.665,67465.75342,,0.007556202,0.010407861,,,,,185507.965,,0.013748745,0.02518384,,,,
331,Lake,,10.7,7100000,584384615.4,47.45,47.45,1402.493151,,0.002177277,0.002293722,,,,,6628.362487,,0.009531098,0.012051545,,,,
332,Lake,,4.9,27800000,572352941.2,86.87,86.87,,,,,,,,,2195.32635,,0.003088109,0.003541986,,,,
333,Lake,,4.9,23600000,349365558.9,120.815,120.815,1021.589041,,0.001597245,0.001761767,,,,,1627.182055,,0.00794042,0.013325546,,,,
334,Lake,,7.8,20900000,247000000,240.9,240.9,1855.232877,,0.004674875,0.00865025,,,,,1427.863014,,0.007544658,0.021405142,,,,
335,Lake,,16.8,35000000,480000000,447.125,447.125,2195.890411,,0.001668197,0.002478776,,,,,4313.424658,,0.004235151,0.012621791,,,,
336,Lake,,5.7,6700000,647288135.6,21.535,21.535,,,,,,,,,12945.76271,,0.02953639,0.041283264,,,,
337,Lake,,5.4,4100000,790714285.7,10.22,10.22,2075.835616,,0.013938348,0.014979974,,,,,11871.54599,,0.02068654,0.023035884,,,,
338,Lake,,26.4,168000000,2306396256,701.895,701.895,4694.794521,,0.000370112,0.000422634,,,,,4991.926143,,0.001823587,0.0036993,,,,
339,Lake,,8.9,21100000,305349593.5,224.475,224.475,,,,,,,,,460.1158258,,0.001523097,0.001815861,,,,
340,Lake,,8.3,20500000,211104218.4,294.19,294.1899999,435.8356164,,0.000895707,0.001024806,,,,,271.8328291,,0.002046058,0.002806481,,,,
341,Lake,,2.2,8800000,143407407.4,49.275,49.275,303.7808219,,0.008604314,0.010715927,,,,,251.4540842,,0.004800469,0.005415772,,,,
342,Lake,,1,10000000,243902439,14.965,14.965,2109.041096,,0.016381175,0.018563693,,,,,4396.926161,,0.01673901,0.019022163,,,,
343,Lake,,20,2600000,10732714.14,1768.425,1768.425,,,,,,,,,148.7877631,,0.00063326,0.001167402,,,,
344,Lake,,20.14,3800000,48622617.53,574.51,574.5100001,,,,,,,,,2011.511027,,0.003089668,0.008529958,,,,
345,Lake,,0.67,10600000,-999,,-2594824.825,430.1276712,,,,,,,,,,,,,,,
346,Lake,,1.69,14300000,-999,,-8829784.785,724.6378082,,,,,,,,,,,,,,,
347,Lake,,4.2,1061000000,403276018.1,4033.25,4033.25,10610,,0.000593681,0.002470043,,,,,1029.734928,,0.000433953,0.001179193,,,,
348,Lake,,4.43,1078500000,299733688.8,5818.1,5818.100001,15311.74521,,0.000481842,0.002664228,,,,,1238.351788,,0.000356969,0.001199623,,,,
349,Lake,,20.64,11230000,2353169.543,35952.5,35952.5,539.4092055,,0.000131884,0.003160095,,,,,16.06602329,,0.000107425,0.001295325,,,,
350,Lake,,16,8000000,-999,,-46766766.77,29.26027397,,,,,,,,,,,,,,,
351,Lake,,5,4820000,92692307.69,94.9,94.9,1293.040932,,0.011314262,0.020297736,,,,,3359.524763,,0.006170918,0.008388877,,,,
352,Lake,,10,3070000,341111111.1,32.85,32.85,1659.482192,,0.017785237,0.024159402,,,,,35419.4825,,0.010839691,0.013020617,,,,
353,Lake,,6.14,2425000,275731481.5,19.71,19.71,1545.356164,,0.054408889,0.097533359,,,,,39969.73338,,0.017435769,0.020806581,,,,
354,Lake,,1.2,2240000,20210526.32,48.545,48.54499999,90.82739726,,-0.000735993,-0.000723,,,,,16.61139149,,0.024749607,0.047893707,,,,
355,Lake,,6.3,334200000,8664444444,88.695,88.695,49260.16438,,0.002931691,0.003348151,,,,,346577.7778,,0.011671638,0.020471439,,,,
356,Lake,,18.3,356000000,-999,,-2380282282,,,,,,,,,,,,,,,,
357,Lake,,3.5,1110000,32375000,43.8,43.8,779.4632877,,0.006675127,0.007753409,,,,,1215.171233,,0.01101013,0.014148503,,,,
358,CWUF,2008,0.4,5,36.135,8.08,20.2020202,,,,,0.00211266,0.00001188,0.641193909,21.88531353,,,,,0.00051876,0.00028611,0.073646658,0.100637226
359,CWUF,2008,0.4,5,0.511,5.97,1428.571429,,,,,0.000028336,0.000000686,0.62328488,6.751444296,,,,,0.000000154,0.000000238,-0.0729176,-0.059119125
360,CWUF,2008,0.4,5,80.3,3.64,9.090909091,,,,,0.0045078,0.0002332,0.81364507,5.035766121,,,,,,,,
361,CWUF,2008,0.4,5,211.7,1.38,3.448275862,,,,,0.0128876,0.0083346,0.315833394,0.395852874,,,,,0.0002262,0.0000348,1.356378389,3.985507246
362,CWUF,2008,0.4,5,122.275,2.39,5.970149254,,,,,0.00867315,0.0031155,0.428385939,0.746389526,,,,,0.0009246,0.0001876,0.667384592,1.643753736
363,CWUF,2008,0.4,5,486.545,0.6,1.500375094,,,,,0.03575106,0.03272515,0.147393373,0.154107264,,,,,0.00374573,0.00287928,0.438460436,0.50154321
364,CWSF,2008,0.5,5,34.31,7.98,26.59574468,,,,,0.00195896,0.0000235,0.554281777,10.32080201,,,,,0.00053298,0.00026978,0.085322943,0.122256862
