sys.sample.code,sys.loc.code,soil.type,sample.type,parent.sample.code,bkg.char.group,start.depth,sample.date,chemical.name,detect.lag,final.detect.flag,final.result.value,final.detection.limit,combo.result
30-B5-7,30B05,alluvial,N,,IWOU-AR 30,7.5,12/3/1992,Zinc,Y,Y,66.4,,66.4
30-B7-10,30B07,alluvial,N,,IWOU-AR 30,10,12/3/1992,Zinc,Y,Y,97,,97
30-B6-2,30B06,alluvial,N,,IWOU-AR 30,2.5,12/3/1992,Zinc,Y,Y,9600,,9600
30-B6-2,30B06,alluvial,N,,IWOU-AR 30,2.5,12/3/1992,Silver,Y,Y,7.85,,7.85
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Antimony,Y,Y,1.87,,1.87
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Arsenic,Y,Y,9.69,,9.69
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Beryllium,Y,Y,0.822,,0.822
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Cadmium,Y,Y,0.611,,0.611
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Chromium,Y,Y,16.9,,16.9
31-SS-1A,31SS01A,upland,N,,IWOU-AR 31,1,6/16/1990,Mercury,Y,Y,86,,86
17IT00031,17GP072,upland,N,,NECOU-AR 17,8,5/5/2003,Lead,Y,Y,20.2,,20.2
30-B6-7,30B06,alluvial,N,,IWOU-AR 30,7.5,12/3/1992,Zinc,Y,Y,85.7,,85.7
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Lead,Y,Y,7.15,,7.15
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Mercury,Y,Y,0.0294,,0.0294
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Mercury,Y,Y,0.0365,,0.0365
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Mercury,Y,Y,0.0215,,0.0215
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Lead,Y,Y,2.9,,2.9
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Lead,Y,Y,12.8,,12.8
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Lead,Y,Y,6.5,,6.5
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Lead,Y,Y,10.7,,10.7
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Lead,Y,Y,37.9,,37.9
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Lead,Y,Y,5.53,,5.53
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Lead,Y,Y,11.1,,11.1
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Lead,Y,Y,10.2,,10.2
31-B3-5,31B03,upland,N,,IWOU-AR 31,5,11/22/1992,Nickel,Y,Y,70.1,,70.1
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Lead,Y,Y,8.75,,8.75
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Nickel,Y,Y,14.7,,14.7
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Lead,Y,Y,10.2,,10.2
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Copper,Y,Y,24.7,,24.7
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Copper,Y,Y,16.8,,16.8
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Copper,Y,Y,15.4,,15.4
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Copper,Y,Y,8.915,,8.915
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Copper,Y,Y,16.4,,16.4
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Copper,Y,Y,12.8,,12.8
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Copper,Y,Y,23.9,,23.9
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Copper,Y,Y,19.1,,19.1
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Copper,Y,Y,11.5,,11.5
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Copper,Y,Y,13.3,,13.3
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Lead,Y,Y,9.51,,9.51
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Selenium,Y,Y,2,,2
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Silver,Y,Y,1.7,,1.7
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Silver,Y,Y,1.45,,1.45
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Silver,Y,Y,1.2,,1.2
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Silver,Y,Y,1.63,,1.63
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Selenium,Y,Y,3.93,,3.93
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Selenium,Y,Y,3.63,,3.63
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Selenium,Y,Y,5.4,,5.4
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Selenium,Y,Y,4.26,,4.26
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Selenium,Y,Y,2.98,,2.98
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Selenium,Y,Y,4.4,,4.4
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Selenium,Y,Y,1.43,,1.43
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Nickel,Y,Y,27.4,,27.4
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Selenium,Y,Y,2.285,,2.285
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Nickel,Y,Y,15.5,,15.5
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Selenium,Y,Y,3.61,,3.61
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Selenium,Y,Y,2.81,,2.81
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Nickel,Y,Y,22.5,,22.5
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Nickel,Y,Y,43.1,,43.1
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Nickel,Y,Y,28.6,,28.6
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Nickel,Y,Y,24.2,,24.2
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Nickel,Y,Y,36.5,,36.5
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Nickel,Y,Y,29,,29
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Nickel,Y,Y,44.1,,44.1
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Nickel,Y,Y,41,,41
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Nickel,Y,Y,38.5,,38.5
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Chromium,Y,Y,36.7,,36.7
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Selenium,Y,Y,4.55,,4.55
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Arsenic,Y,Y,7.6,,7.6
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Copper,Y,Y,14.1,,14.1
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Beryllium,Y,Y,1.12,,1.12
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Beryllium,Y,Y,0.888,,0.888
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Beryllium,Y,Y,1.15,,1.15
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Beryllium,Y,Y,0.784,,0.784
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Beryllium,Y,Y,1.28,,1.28
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Beryllium,Y,Y,1.27,,1.27
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Beryllium,Y,Y,1.47,,1.47
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Arsenic,Y,Y,8.25,,8.25
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Arsenic,Y,Y,3.43,,3.43
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Arsenic,Y,Y,4.86,,4.86
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Beryllium,Y,Y,0.533,,0.533
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Arsenic,Y,Y,3.05,,3.05
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Beryllium,Y,Y,0.954,,0.954
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Arsenic,Y,Y,2.95,,2.95
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Arsenic,Y,Y,7.8,,7.8
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Arsenic,Y,Y,5.255,,5.255
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Arsenic,Y,Y,12.1,,12.1
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Arsenic,Y,Y,9.76,,9.76
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Arsenic,Y,Y,10.7,,10.7
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Antimony,Y,Y,2.47,,2.47
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Antimony,Y,Y,1.5,,1.5
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Antimony,Y,Y,3.41,,3.41
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Antimony,Y,Y,2.92,,2.92
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Antimony,Y,Y,3.27,,3.27
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Antimony,Y,Y,3.1,,3.1
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Arsenic,Y,Y,12,,12
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Cadmium,Y,Y,0.327,,0.327
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Silver,Y,Y,1.72,,1.72
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Chromium,Y,Y,31.4,,31.4
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Chromium,Y,Y,25,,25
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Chromium,Y,Y,35.1,,35.1
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Chromium,Y,Y,23.5,,23.5
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Chromium,Y,Y,30.6,,30.6
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Chromium,Y,Y,14.6,,14.6
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Chromium,Y,Y,33.4,,33.4
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Chromium,Y,Y,26.7,,26.7
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Chromium,Y,Y,26.5,,26.5
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Chromium,Y,Y,19.3,,19.3
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Beryllium,Y,Y,0.731,,0.731
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Cadmium,Y,Y,0.409,,0.409
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Copper,Y,Y,14.6,,14.6
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Cadmium,Y,Y,0.93,,0.93
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Cadmium,Y,Y,0.638,,0.638
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Cadmium,Y,Y,0.584,,0.584
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Cadmium,Y,Y,0.438,,0.438
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Cadmium,Y,Y,0.791,,0.791
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Cadmium,Y,Y,0.579,,0.579
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Cadmium,Y,Y,0.368,,0.368
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Cadmium,Y,Y,1.53,,1.53
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Cadmium,Y,Y,0.602,,0.602
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Cadmium,Y,Y,0.746,,0.746
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Beryllium,Y,Y,1.07,,1.07
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Beryllium,Y,Y,0.56,,0.56
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Chromium,Y,Y,24.8,,24.8
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Copper,Y,Y,43,,43
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Cadmium,Y,Y,3.63,,3.63
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Nickel,Y,Y,29.8,,29.8
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Nickel,Y,Y,27.5,,27.5
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Nickel,Y,Y,37.2,,37.2
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Nickel,Y,Y,63.8,,63.8
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Nickel,Y,Y,27.2,,27.2
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Nickel,Y,Y,26.1,,26.1
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Mercury,Y,Y,0.171,,0.171
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Mercury,Y,Y,0.0245,,0.0245
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Copper,Y,Y,17.5,,17.5
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Copper,Y,Y,19.4,,19.4
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Selenium,Y,Y,36.5,,36.5
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Copper,Y,Y,15.5,,15.5
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Selenium,Y,Y,3.64,,3.64
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Copper,Y,Y,27.8,,27.8
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Copper,Y,Y,1910,,1910
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Chromium,Y,Y,287,,287
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Chromium,Y,Y,26.6,,26.6
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Chromium,Y,Y,27.3,,27.3
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Chromium,Y,Y,33.7,,33.7
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Chromium,Y,Y,25.3,,25.3
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Chromium,Y,Y,44.1,,44.1
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Chromium,Y,Y,30.2,,30.2
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Cadmium,Y,Y,3.92,,3.92
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Cadmium,Y,Y,33,,33
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Silver,Y,Y,1.74,,1.74
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Copper,Y,Y,179,,179
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Strontium,Y,Y,48.8,,48.8
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Zinc,Y,Y,74.7,,74.7
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Zinc,Y,Y,456,,456
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Zinc,Y,Y,1100,,1100
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Zinc,Y,Y,2200,,2200
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Zinc,Y,Y,64.6,,64.6
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Zinc,Y,Y,129,,129
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Zinc,Y,Y,75,,75
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Strontium,Y,Y,25,,25
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Strontium,Y,Y,26.1,,26.1
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Strontium,Y,Y,407,,407
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Strontium,Y,Y,80.6,,80.6
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Nickel,Y,Y,26.1,,26.1
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Strontium,Y,Y,27.5,,27.5
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Cadmium,Y,Y,0.856,,0.856
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Silver,Y,Y,1.33,,1.33
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Silver,Y,Y,2.07,,2.07
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Silver,Y,Y,1.39,,1.39
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Silver,Y,Y,7.96,,7.96
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Silver,Y,Y,1.62,,1.62
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Silver,Y,Y,1.18,,1.18
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Silver,Y,Y,1.47,,1.47
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Selenium,Y,Y,3.32,,3.32
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Selenium,Y,Y,19.5,,19.5
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Selenium,Y,Y,3.87,,3.87
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Selenium,Y,Y,5.92,,5.92
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Selenium,Y,Y,11.2,,11.2
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Strontium,Y,Y,34.8,,34.8
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Strontium,Y,Y,20.6,,20.6
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Cadmium,Y,Y,1.15,,1.15
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Zinc,Y,Y,55.2,,55.2
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Zinc,Y,Y,47.8,,47.8
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Zinc,Y,Y,57,,57
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Zinc,Y,Y,108,,108
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Zinc,Y,Y,56.3,,56.3
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Zinc,Y,Y,52.2,,52.2
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Zinc,Y,Y,63.8,,63.8
11IT00010,11GP004,upland,N,,NECOU-AR 11,2,4/2/2003,Strontium,Y,Y,38.5,,38.5
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Strontium,Y,Y,32.3,,32.3
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Strontium,Y,Y,29.7,,29.7
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Zinc,Y,Y,30.6,,30.6
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Strontium,Y,Y,39.1,,39.1
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Zinc,Y,Y,65.9,,65.9
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Strontium,Y,Y,36.2,,36.2
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Strontium,Y,Y,19.6,,19.6
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Strontium,Y,Y,29.7,,29.7
11IT00013,11GP005,upland,N,,NECOU-AR 11,1,4/2/2003,Strontium,Y,Y,29.5,,29.5
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Strontium,Y,Y,38.4,,38.4
11IT00015,11GP005,upland,N,,NECOU-AR 11,5,4/2/2003,Strontium,Y,Y,21.8,,21.8
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Silver,Y,Y,0.79,,0.79
11IT00004,11GP002,upland,N,,NECOU-AR 11,2,4/2/2003,Silver,Y,Y,2.07,,2.07
11IT00003,11GP001,upland,N,,NECOU-AR 11,8,4/2/2003,Silver,Y,Y,0.987,,0.987
11IT00019,11GP001,upland,N,,NECOU-AR 11,5,4/2/2003,Silver,Y,Y,1.26,,1.26
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Silver,Y,Y,1.16,,1.16
11IT00016,11GP001,upland,N,,NECOU-AR 11,1,4/2/2003,Antimony,Y,Y,1.17,,1.17
11IT00009,11GP003,upland,N,,NECOU-AR 11,9,4/2/2003,Strontium,Y,Y,32.6,,32.6
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Arsenic,Y,Y,5.52,,5.52
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Cadmium,Y,Y,0.718,,0.718
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Cadmium,Y,Y,0.918,,0.918
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Beryllium,Y,Y,0.705,,0.705
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Beryllium,Y,Y,1.4,,1.4
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Beryllium,Y,Y,1.2,,1.2
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Beryllium,Y,Y,0.708,,0.708
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Beryllium,Y,Y,1.08,,1.08
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Beryllium,Y,Y,1.1,,1.1
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Beryllium,Y,Y,1.15,,1.15
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Arsenic,Y,Y,9.13,,9.13
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Arsenic,Y,Y,6.54,,6.54
11IT00008,11GP003,upland,N,,NECOU-AR 11,7,4/2/2003,Zinc,Y,Y,62,,62
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Arsenic,Y,Y,5.64,,5.64
11IT00012,11GP004,upland,N,,NECOU-AR 11,10,4/2/2003,Silver,Y,Y,1.32,,1.32
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Arsenic,Y,Y,5.99,,5.99
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Arsenic,Y,Y,5.5,,5.5
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Antimony,Y,Y,8.96,,8.96
16IT00001,16GP079,upland,N,,NECOU-AR 16,4,4/3/2003,Antimony,Y,Y,3.35,,3.35
16IT00004,16GP080,upland,N,,NECOU-AR 16,8,4/3/2003,Antimony,Y,Y,2.91,,2.91
16IT00002,16GP079,upland,N,,NECOU-AR 16,8,4/3/2003,Antimony,Y,Y,2.74,,2.74
16IT00007,16GP081,upland,N,,NECOU-AR 16,7,4/3/2003,Antimony,Y,Y,2.99,,2.99
16IT00009,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Antimony,Y,Y,2.97,,2.97
16IT00010,16GP082,upland,N,,NECOU-AR 16,7,4/3/2003,Antimony,Y,Y,3.08,,3.08
17IT00043,17GP070,upland,N,,NECOU-AR 17,8,5/7/2003,Zinc,Y,Y,76.9,,76.9
11IT00007,11GP003,upland,N,,NECOU-AR 11,4,4/2/2003,Zinc,Y,Y,53,,53
11IT00005,11GP002,upland,N,,NECOU-AR 11,10,4/2/2003,Zinc,Y,Y,57.5,,57.5
16IT00008,16GP081,upland,N,,NECOU-AR 16,8,4/3/2003,Arsenic,Y,Y,11,,11
31-SS-15,31SS15,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,214,,214
31-SS-4,31SS04,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,195,,195
31-B1-2,31B01,upland,N,,IWOU-AR 31,2.5,11/8/1992,Arsenic,Y,Y,9.36,,9.36
31-B2-7,31B02,upland,N,,IWOU-AR 31,7.5,11/8/1992,Arsenic,Y,Y,6.02,,6.02
31-B2-2,31B02,upland,N,,IWOU-AR 31,2.5,11/8/1992,Arsenic,Y,Y,6.08,,6.08
31-B1-5,31B01,upland,N,,IWOU-AR 31,5,11/8/1992,Arsenic,Y,Y,9.41,,9.41
31-B1-7,31B01,upland,N,,IWOU-AR 31,7.5,11/8/1992,Arsenic,Y,Y,9.76,,9.76
31-B2-5,31B02,upland,N,,IWOU-AR 31,5,11/8/1992,Arsenic,Y,Y,6.025,,6.025
31-SS-16,31SS16,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,3800,,3800
31-SS-18,31SS18,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,1060,,1060
31-SS-11,31SS11,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,1700,,1700
31-SS-19,31SS19,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,107,,107
31-B1-2,31B01,upland,N,,IWOU-AR 31,2.5,11/8/1992,Barium,Y,Y,139,,139
31-SS-17,31SS17,upland,N,,IWOU-AR 31,0.3,6/16/1990,Zinc,Y,Y,76.4,,76.4
